,State,PC No.,PC Name,Category,Winner,Gender,Party,Vote,Runner Up,Gender,Party,Vote
66,Bihar,23,Kishanganj,GEN,M.J.Akbar,M,INC,178556,Asrarul Haque,M,IND,152565
67,Bihar,24,Purnia,GEN,Taslimudin,M,JD,177159,Ajit Sarkar,M,CPM,122602
68,Bihar,25,Katihar,GEN,Yuvarj,M,JD,338782,Tarique Anwar,M,INC,235604
69,Bihar,26,Rajmahal,(ST),Simon Marandi,M,JMM,265332,Jai Kumar Tudu,M,IND,98917
70,Bihar,27,Dumka,(ST),Shibu Sohan,M,JMM,247502,Prithwi Chandkishu,M,INC,137901
71,Bihar,28,Godda,GEN,Janardhan Yadav,M,BJP,308134,Suraj Mandal,M,JMM,126701
72,Bihar,29,Banka,GEN,Pratap Singh,M,JD,369771,Manorman Singh,F,INC,153156
73,Bihar,30,Bhagalpur,(ST),Chun Chun Prasad Yadav,M,JD,547723,Bhagwad Jha Azad,M,INC,112325
74,Bihar,31,Khagaria,GEN,Ram Sharan Yadav,M,JD,300774,Satish Pd. Singh,M,INC,164252
75,Bihar,32,Monghyr,GEN,Dhanraj Singh,M,JD,279533,Devendra Prasad Yadav,M,INC,224347
76,Bihar,33,Begusarai,GEN,Lalit Vijay Singh,M,JD,333570,Krishna Sahi,F,INC,258849
77,Bihar,34,Nalanda,GEN,Ram Saroop Prasad,M,INC,256349,Vijoy Kumar Yadav,M,CPI,245137
78,Bihar,35,Patna,GEN,Shailendra Nath Srivastava,M,BJP,187666,C.P.Thakur,M,INC,166073
79,Bihar,36,Arrah,GEN,Rameshwar Prasad,M,IPF,178211,Tulsi Singh,M,JD,161771
80,Bihar,37,Buxar,GEN,Tej Narain Singh,M,CPI,212596,Kamal Singh,M,BJP,175274
81,Bihar,38,Sasaram,(SC),Chhedi Paswan,M,JD,306615,Meera Kumar,F,INC,192959
82,Bihar,39,Bikramganj,GEN,Ram Parsad Singh,M,JD,219941,Tapeshwar Singh,M,INC,93948
83,Bihar,40,Aurangabad,GEN,Ram Naresh Singh,M,JD,269493,Shyama Singh,F,INC,212411
84,Bihar,41,Jahanabad,GEN,Ramashray Prasad Singh,M,CPI,286800,Shyamnandan Mishra,M,INC,213899
85,Bihar,42,Nawada,GEN,Prem Pardeep,M,CPM,310370,Kamaswar Paswan,M,BJP,160768
86,Bihar,43,Gaya,(SC),Inswar Chaudhary,M,JD,390200,Janki Paswan,M,CPI,137277
87,Bihar,44,Chatra,GEN,Upender Nath Verma,M,JD,224839,Yogehswar Parsad Yogesh,M,INC,147468
88,Bihar,45,Kodarma,GEN,Ritlal Prasad Verma,M,BJP,243805,Tilakdhari Prasad Singh,M,INC,141511
89,Bihar,46,Giridih,GEN,Ram Das Singh,M,BJP,164573,Binod Bihari Mahto,M,IND,156391
90,Bihar,47,Dhanbad,GEN,A.K.Roy,M,M-COR,247013,Samresh Singh,M,BJP,233442
91,Bihar,48,Hazaribagh,GEN,Yadunath Pandey,M,BJP,233060,Bhuneshwar Pd. Mehta,M,CPI,189641
92,Bihar,49,Ranchi,GEN,Subodh Kant Sahay,M,JD,163919,Ram Tahal Choudhary,M,BJP,148933
93,Bihar,50,Jamshedpur,GEN,Shailendra Mahto,M,JMM,140006,Chandan Bagchi,M,INC,131122
94,Bihar,51,Singhbhum,(ST),Bagua Samburi,M,INC,84591,Mangal Singh Lamaye,M,JD,64612
95,Bihar,52,Khunti,(ST),Karia Munda,M,BJP,110580,Miral Enem Horo,M,JKD,106795
96,Bihar,53,Lohardaga,(ST),Sumati Oraon,F,INC,148320,Lalit Oraon,M,BJP,109248
97,Bihar,54,Palamu,(SC),Jaorwar Ram,M,JD,142573,Ram Deo Ram,M,BJP,109177
98,Goa,1,Panaji,GEN,Gopal Mayokar,M,MAG,116392,Shantaram L. Naik,M,INC,100555
99,Goa,2,Mormugao,GEN,Faleiro Edurado Marthinho,M,INC,97545,Rabello Ferdino Assis,M,JD,75479
100,Gujarat,1,Kutch,GEN,Babu Bhai Meghji Shah,M,BJP,228394,Usha Raghavji Thaker,F,INC,146830
101,Gujarat,2,Surendranagar,GEN,Koli Patel Somabhai Gandabhi,M,BJP,257344,Digvijayasinhji Pratapsinhji Jhala,M,INC,129671
102,Gujarat,3,Jamnagar,GEN,Koradiya Chandresh Kumar Valjibhai (Chandresh Patel),M,BJP,182356,Dolatsinh Pratapsinh,M,INC,136782
103,Gujarat,4,Rajkot,GEN,Vekaria Shivlal Nagibhai,M,BJP,345185,Ramaben Ramjibhi,F,INC,150759
104,Gujarat,5,Porbandar,GEN,Manvar Balvantbhai Bachubhai,M,JD,198058,Bharatbhai Maldevji,M,INC,130689
105,Gujarat,6,Junagadh,GEN,Shekhada Govindhhal Kanjibhai,M,JD,270966,Mohanlal Laljibhai,M,INC,162939
106,Gujarat,7,Amreli,GEN,Manubhai Kotadiya,M,JD,281279,Navichandra Premananddas,M,INC,161387
107,Gujarat,8,Bhavnagar,GEN,Jamod Shashikant Mavjibhai,M,INC,143294,Jadeja Pravinsinhi,M,JD,142742
108,Gujarat,9,Dhandhuka,(SC),Ratilal Kalidas Verma,M,BJP,288301,Narsinhbhai Karsabhai,M,INC,146683
109,Gujarat,10,Ahmedabad,GEN,Harin Pathak,M,BJP,334098,Rajput Surendra Kumar Netrapalsinh (Surendra Rajput),M,INC,186741
110,Gujarat,11,Gandhinagar,GEN,Veghela Shankarji Laxmanji,M,BJP,495383,Kokila Vayas,F,INC,226891
111,Gujarat,12,Mehsana,GEN,A.K.Patel,M,BJP,387797,Chaudhary Motibhai Ranchhodbhai,M,INC,252467
112,Gujarat,13,Patan,(SC),Chawada Khem Chandbhai Somabhai,M,JD,346562,Yogendra Makwana,M,INC,133508
113,Gujarat,14,Banaskantha,GEN,Shah Jayantilal Virchandbhai,M,JD,392636,Gadhvi B.K.,M,INC,142385
114,Gujarat,15,Sabarkantha,GEN,Maganbhai Manibhai Patel,M,JD,286947,Tarna Arjunsinh Gurjar,F,INC,183491
115,Gujarat,16,Kapadvanj,GEN,Gabhaji Mangaji Thakor,M,BJP,321995,Solanki Natvarsinhji Kesarisinhji,M,INC,165154
116,Gujarat,17,Dohad,GEN,Somaibahi Damor,M,INC,168774,Bhabhor Suman Bhai Rangibhai,M,JD,141015
117,Gujarat,18,Godhra,GEN,Patel Shantila Purushottamdas,M,JD,229391,Chauhan Prabhatsingh Pratapsinh,M,INC,169018
118,Gujarat,19,Kaira,GEN,Chauhan Prabhatsinh Hathisinh,M,JD,331605,Ajitsinhiji Fulsinhiji Dabhi,M,INC,222402
119,Gujarat,20,Anand,GEN,Patel Nathubhai Manibhai,M,BJP,313548,Chavda Ishwarbhai Khodbahai,M,INC,243249
120,Gujarat,21,Chhota Udaipur,(ST),Rahawa Naranbhai Jamalbhai,M,JD,228521,Rathwa Amarsinhbhai Virayabhai,M,INC,207220
121,Gujarat,22,Baroda,GEN,Koko Alias Prakash Kanubhai Brahmbhatt,M,JD,346397,Gaekwad Ranjit Singh Pratapsingh,M,INC,293499
122,Gujarat,23,Bharuch,GEN,Deshmukh Chandubhai Shambhai,M,BJP,360381,Ahemadbhai Mahmmadbhai Patel,M,INC,245046
123,Gujarat,24,Surat,GEN,Kashiram Rana,M,BJP,428465,C.D.Patel,M,INC,234424
124,Gujarat,25,Mandvi,(ST),Ghamit Chhitubhai Devibhai,M,INC,225458,Donwala Naranbhai Harjibhai,M,JD,179319
125,Gujarat,26,Bulsar,(ST),Ajunbhai Lallubhai Patel,M,JD,223146,Patel Uttambhai Harjibhai,M,INC,201061
126,Haryana,1,Ambala,(SC),Ram Parkash,M,INC,264074,Suraj Bhan,M,BJP,241425
127,Haryana,2,Kurukshetra,GEN,Gurdial Singh Saini,M,JD,301640,Harpal Singh,M,INC,263452
128,Haryana,3,Karnal,GEN,Chiranjit Lal,M,INC,274465,Sushma Swaraj,F,BJP,265792
129,Haryana,4,Sonipat,GEN,Kapil Dev,M,JD,308291,Dharampal Singh,M,INC,237287
130,Haryana,5,Rohtak,GEN,Devi Lal,M,JD,390243,Hardwari Lal,M,INC,201238
131,Haryana,6,Faridabad,GEN,Bhajan Lal,M,INC,404646,Khursid Ahmad Chaudhry,M,JD,273419
132,Haryana,7,Mahendragarh,GEN,Birender Singh,M,JD,304805,Ram Singh,M,INC,301295
133,Haryana,8,Bhiwani,GEN,Bansi Lal,M,INC,357625,Dharambir,M,JD,200295
134,Haryana,9,Hisar,GEN,Jai Parkash,M,JD,291073,Virender Singh,M,INC,246394
135,Haryana,10,Sirsa,(SC),Het Ram,M,JD,304768,Mani Ram,M,INC,266355
136,Himachal Pradesh,1,Shimla,(SC),Krishan Dutt Sultan Puri,M,INC,201912,Balak Ram,M,BJP,144922
137,Himachal Pradesh,2,Mandi,GEN,Maheshwar Singh,M,BJP,234164,Sukh Ram,M,INC,206095
138,Himachal Pradesh,3,Kangra,GEN,Shanta Kumar,M,BJP,235147,Chandresh Kumari,F,INC,175943
139,Himachal Pradesh,4,Hamirpur,GEN,Thakur Prem Kumar Dhumal,M,BJP,237429,Narianchand Prashar,M,INC,205854
140,Jammu And Kashmir,1,Baramulla,GEN,Saif Ud Din Soze,M,JKN,35139,Sheikh Ad. Rahman,M,IND,719
141,Jammu And Kashmir,2,Srinagar,GEN,Mohammad Shafi Bhat,M,JKN,,Uncontested,,,
142,Jammu And Kashmir,3,Anantnag,GEN,P.L.Handoo,M,JKN,36055,Abdul Rashid Khan,M,IND,186
143,Jammu And Kashmir,4,Ladakh,GEN,Mohd. Hassan,M,IND,45151,Phuntsong Namgyal,M,INC,40612
144,Jammu And Kashmir,5,Udhampur,GEN,Dharam Paul,M,INC,127161,Abdul Rehman,M,JD,96351
145,Jammu And Kashmir,6,Jammu,GEN,Janak Rai Gupta,M,INC,239701,Rajinder Singh Chib,M,JD,218006
146,Karnataka,1,Bidar,(SC),Narsingrao Surya Vanshi,M,INC,177828,Prabhudev Kalmath,M,IND,138881
147,Karnataka,2,Gulbarga,GEN,B.G.Jawali,M,INC,283796,Abdul Hameed,M,JD,174958
148,Karnataka,3,Raichur,GEN,R.Ambanna Naik Dore,M,INC,228065,Nazeer Ahmed Sidsiddiqui,M,JD,139143
149,Karnataka,4,Koppal,GEN,Basavaraj Patil,M,JD,317341,H.G.Ramulu,M,INC,294253
150,Karnataka,5,Bellary,GEN,Basavarajesweri,F,INC,336337,N.Thippana,M,JD,260252
151,Karnataka,6,Davanagere,GEN,Channaiah Odeyar,M,INC,369969,K.G.Maheswarappa,M,JD,293849
152,Karnataka,7,Chitradurga,GEN,C.P.Mudalagiriyappa,M,INC,339303,M.Sanna Chikkappa,M,JD,197110
153,Karnataka,8,Tumkur,GEN,G.S.Basavaraj,M,INC,376878,Y.K.Ramalah,M,JNP(JP),177740
154,Karnataka,9,Chikkaballapur,GEN,V.Krishna Rao,M,INC,367638,Chandrashekara,M,JD,230750
155,Karnataka,10,Kolar,(SC),Y.Ramakrishna,M,INC,350009,B.Muniyappa,M,JD,217407
156,Karnataka,11,Kanakapura,GEN,M.V.Chandrashekhara Murthy,M,INC,472265,C.Narayanaswamy,M,JD,217044
157,Karnataka,12,Bangalore North,GEN,C.K.Jaffer Sharieff,M,INC,390460,Lawrence V.Fernandes,M,JD,283336
158,Karnataka,13,Bangalore South,GEN,R.Gundu Rao,M,INC,413574,M.Raghupathy,M,JD,173720
159,Karnataka,14,Mandya,GEN,G.Made Gowda,M,INC,337024,H.L.Nage Gowda,M,JNP(JP),262135
160,Karnataka,15,Chamarajanagar,(SC),V.Srinivasa Prasad,M,INC,366922,Devanur Shivamallu,M,JD,213277
161,Karnataka,16,Mysore,GEN,Srikantadatta Narasimbharaj Wadeyar,M,INC,384888,D.Mandegowda,M,JNP(JP),135524
162,Karnataka,17,Mangalore,GEN,Janardhana Poojary,M,INC,275672,V.Dhanajaya Kumar,M,BJP,184575
163,Karnataka,18,Udupi,GEN,Oscar Pernandes,M,INC,313849,M.Sanjeeva,M,JD,161656
164,Karnataka,19,Hassan,GEN,H.C.Srikantaiah,M,INC,403286,H.N.Nanjegowda,M,JNP(JP),214131
165,Karnataka,20,Chikmagalur,GEN,D.M.Putte Gowda,M,INC,303195,B.K.Sundaresh,M,CPI,141838
166,Karnataka,21,Shimoga,GEN,T.V.Chandrashekarappa,M,INC,269074,M.Kotoji Rao,M,JD,128704
167,Karnataka,22,Kanara,GEN,Devaray Naik G,M,INC,240571,Anant Nag,M,JD,209003
168,Karnataka,23,Dharwad South,GEN,Mujahid B.M.,M,INC,339235,B.G.Banakar,M,JD,310587
169,Karnataka,24,Dharwad North,GEN,D.K.Naikar,M,INC,276545,Chandrakant Bellad,M,JD,220997
170,Karnataka,25,Belgaum,GEN,Sidnal Shanmukappa Bassappa,M,INC,210329,Amar Vasantrao Patil,M,JD,187281
171,Karnataka,26,Chikkodi,(SC),B.Shankaranand,M,INC,274975,Avinash Datta Katti,M,RPK,213711
172,Karnataka,27,Bagalkot,GEN,Patil Subhash Tammannappa,M,INC,306990,Malaghan Sangappa Shivalingappa,M,JD,274752
173,Karnataka,28,Bijapur,GEN,Gudadinni Basagondappa Kadappa,M,INC,306050,Shivashankareppa Mallappa Guraddi,M,JD,182717
174,Kerala,1,Kasaragod,GEN,M. Rammana Rai,M,CPM,358723,I. Rama Rai,M,INC,357177
175,Kerala,2,Cannanore,GEN,Mullappally Ramachandran,M,INC,391042,P.Sasi,M,CPM,348638
176,Kerala,3,Badagara,GEN,K. P. Unnikrishnan,M,ICS(SCS),370434,A. Sujanapal,M,INC,362225
177,Kerala,4,Calicut,GEN,K. Muraleedharan,M,INC,377858,E. K. Imbichibava,M,CPM,348901
178,Kerala,5,Manjeri,GEN,Ebrahim Sulaiman Sait,M,MUL,401975,K. V. Salahuddin,M,IND,331693
179,Kerala,6,Ponnani,GEN,G. M. Banat Walia,M,MUL,378347,M. Rahmathulia,M,CPI,270828
180,Kerala,7,Palghat,GEN,A. Vijayaraghavan,M,CPM,348401,V. S. Vijayaraghavan,M,INC,347115
181,Kerala,8,Ottapalam,(SC),K. R. Narayanan,M,INC,350683,Lenin Rajendran,M,CPM,324496
182,Kerala,9,Trichur,GEN,P. A. Antony,M,INC,338271,Meenakshy Thampan,F,CPI,332036
183,Kerala,10,Mukundapuram,GEN,Savithri Lakshmanan,F,INC,367931,C. O. Poulose Master,M,CPM,349177
184,Kerala,11,Ernakulam,GEN,K. V. Thomas,M,INC,385176,P. Subramnoian Poti,M,IND,348711
185,Kerala,12,Muvattupuzha,GEN,P. C. Thomas,M,KCM,352191,C. Poulose,M,IND,283380
186,Kerala,13,Kottayam,GEN,Ramesh Chennithala,M,INC,384809,Suresh Kurup,M,CPM,331276
187,Kerala,14,Idukki,GEN,Palai K. M. Mathew,M,INC,398516,M. C. Josephine,F,CPM,307037
188,Kerala,15,Alleppey,GEN,Vakkom Purushotham,M,INC,375763,K. V. Devadas,M,CPM,350640
189,Kerala,16,Mavelikkara,GEN,P. J. Kurien,M,INC,334864,Thampan Thomas,M,JD,277682
190,Kerala,17,Adoor,(SC),Kodikunnil Suresh,M,INC,343672,N. Rajan,M,CPI,322130
191,Kerala,18,Quilon,GEN,S. Krishnakumar,M,INC,386855,Bagu Divakaran,M,RSP,359393
192,Kerala,19,Chirayinkil,GEN,Thalekunnil Basheer,M,INC,349068,Susheela Gopalan,F,CPM,343938
193,Kerala,20,Trivandrum,GEN,A. Charles,M,INC,367825,O. N. V. Kurup,M,IND,316912
194,Madhya Pradesh,1,Morena,(SC),Chhaviram,M,BJP,209381,Kammodilal,M,INC,121520
195,Madhya Pradesh,2,Bhind,GEN,Narsingh Rao Dixit,M,BJP,136765,Ram Bihari,M,BSP,114841
196,Madhya Pradesh,3,Gwalior,GEN,Madhava Rao Scindiya Jeewaji Rao,M,INC,279799,Sheetla Saha,M,BJP,130374
197,Madhya Pradesh,4,Guna,GEN,Vijaya Raje Scindia,F,BJP,332641,Mahinder Singh,M,INC,186351
198,Madhya Pradesh,5,Sagar,(SC),Shankar Lal,M,BJP,262760,Nand Lal,M,INC,186873
199,Madhya Pradesh,6,Khajuraho,GEN,Uma Bharti,F,BJP,369699,Chaturvedi Vidyawati,F,INC,176354
200,Madhya Pradesh,7,Damoh,GEN,Lokendra Sngh,M,BJP,307872,Dal Chandra Jain,M,INC,188671
201,Madhya Pradesh,8,Satna,GEN,Sikhendra Singh,M,BJP,223469,Azij Qureshi,M,INC,169863
202,Madhya Pradesh,9,Rewa,GEN,Yamuna Prasad Shastri,M,JD,215420,Pravin Kumari,F,INC,140664
203,Madhya Pradesh,10,Sidhi,GEN,Jagannath Singh,M,BJP,222776,Motilal Singh,M,INC,172909
204,Madhya Pradesh,11,Shahdol,(ST),Danpat Singh Paraste,M,JD,210366,Dalbir Singh,M,INC,108484
205,Madhya Pradesh,12,Surguja,(ST),Larangsai,M,BJP,206428,Vijay Pratap Singh,M,INC,132231
206,Madhya Pradesh,13,Raigarh,(ST),Nand Kumar Sai,M,BJP,218587,Pushpa Devi,F,INC,197577
207,Madhya Pradesh,14,Janjgir,GEN,Dalip Singh Judeo,M,BJP,267408,Prabhat Mishra,M,INC,168515
208,Madhya Pradesh,15,Bilaspur,(SC),Resham Lal Jangade,M,BJP,222874,Khelan Ram Jangade,M,INC,217703
209,Madhya Pradesh,16,Sarangarh,(SC),Parasram Bhardwaj,M,INC,223385,Pooranlal Jangde,M,IND,152170
210,Madhya Pradesh,17,Raipur,GEN,Ramesh Bais,M,BJP,271599,Kayer Bhushan,M,INC,187120
211,Madhya Pradesh,18,Mahasamund,GEN,Vidyacharan Shukla,M,JD,243126,Pawan Diwan,M,INC,230232
212,Madhya Pradesh,19,Kanker,(ST),Arvind Netam,M,INC,189631,Lambodar Baliyar,M,JD,143815
213,Madhya Pradesh,20,Bastar,(ST),Mankuram Sodi,M,INC,101131,Sampat Singh Bhandari,M,BJP,64905
214,Madhya Pradesh,21,Durg,GEN,Purushottam Kaushik,M,JD,335131,Chhandulal Chandrakar,M,INC,225098
215,Madhya Pradesh,22,Rajnandgaon,GEN,Dharam Pal Gupta,M,BJP,249389,Shivendra Bahadur Singh,M,INC,179195
216,Madhya Pradesh,23,Balaghat,GEN,Kankar Munjare,M,IND,177870,K.D.Deshmukh,M,JD,167404
217,Madhya Pradesh,24,Mandla,(ST),Mohan Lal,M,INC,199943,Anoop Singh,M,BJP,154708
218,Madhya Pradesh,25,Jabalpur,GEN,Baburao Pranjpe,M,BJP,273163,Ajainarain Mushra,M,INC,171391
219,Madhya Pradesh,26,Seoni,GEN,Prahlad Singh,M,BJP,204916,Gagri Shankar Mishra,M,INC,178391
220,Madhya Pradesh,27,Chhindwara,GEN,Kamal Nath,M,INC,211799,Madhav Lal Dube,M,JD,171695
221,Madhya Pradesh,28,Betul,GEN,Arif Beg,M,BJP,194266,Aslam Sherkhan,M,INC,153494
222,Madhya Pradesh,29,Hoshangabad,GEN,Sartaj Singh,M,BJP,278402,Rameshwar Nakhra,M,INC,210173
223,Madhya Pradesh,30,Bhopal,GEN,Sushil Chandra Verma,M,BJP,281169,K.N.Prachan,M,INC,177515
